chr	start	end	Gene	Genomic coordinates (hg19)	GC	meanMappability	Mim Number	MIM Phenotypes	MIM Inheritance
chr8	72967921	72968090	TRPA1	chr8:72967921-72968090	0.429411765	0.591716	604775	"?Episodic pain syndrome, familial, 1, 615040 (3)"	AD
chr8	143958098	143958301	CYP11B1	chr8:143958098-143958301	0.593137255	0.672414	610613	"Adrenal hyperplasia, congenital, due to 11-beta-hydroxylase deficiency, 202010 (3)/ Aldosteronism, glucocorticoid-remediable, 103900 (3)"	AR/AD
chr8	143958439	143958638	CYP11B1	chr8:143958439-143958638	0.605	0.648241	610613	"Adrenal hyperplasia, congenital, due to 11-beta-hydroxylase deficiency, 202010 (3)/ Aldosteronism, glucocorticoid-remediable, 103900 (3)"	AR/AD
chr8	143996121	143996324	CYP11B2	chr8:143996121-143996324	0.583333333	0.672414	124080	"Aldosterone to renin ratio raised (3)/ Hypoaldosteronism, congenital, due to CMO I deficiency, 203400 (3)/ Hypoaldosteronism, congenital, due to CMO II deficiency, 610600 (3)/ {Low renin hypertension, susceptibility to} (3)"	/AR/AR/
chr8	143996462	143996661	CYP11B2	chr8:143996462-143996661	0.615	0.648241	124080	"Aldosterone to renin ratio raised (3)/ Hypoaldosteronism, congenital, due to CMO I deficiency, 203400 (3)/ Hypoaldosteronism, congenital, due to CMO II deficiency, 610600 (3)/ {Low renin hypertension, susceptibility to} (3)"	/AR/AR/
chr9	6565354	6565429	GLDC	chr9:6565354-6565429	0.565789474	0.733333	238300	"Glycine encephalopathy, 605899 (3)"	AR
chr9	6589195	6589292	GLDC	chr9:6589195-6589292	0.530612245	0.675258	238300	"Glycine encephalopathy, 605899 (3)"	AR
chr9	6592851	6592990	GLDC	chr9:6592851-6592990	0.528571429	0.741007	238300	"Glycine encephalopathy, 605899 (3)"	AR
chr9	21815432	21815518	MTAP	chr9:21815432-21815518	0.379310345	0.697674	156540	"Diaphyseal medullary stenosis with malignant fibrous histiocytoma, 112250 (3)"	AD
chr9	33385003	33385288	AQP7	chr9:33385003-33385288	0.559440559	0.685088	602974	"[Glycerol quantitative trait locus], 614411 (3)"	AR
chr9	33386402	33386539	AQP7	chr9:33386402-33386539	0.601449275	0.706204	602974	"[Glycerol quantitative trait locus], 614411 (3)"	AR
chr9	33386967	33387090	AQP7	chr9:33386967-33387090	0.516129032	0.567073	602974	"[Glycerol quantitative trait locus], 614411 (3)"	AR
chr9	33395076	33395193	AQP7	chr9:33395076-33395193	0.516949153	0.726496	602974	"[Glycerol quantitative trait locus], 614411 (3)"	AR
chr9	80409379	80409508	GNAQ	chr9:80409379-80409508	0.423076923	0.748062	600998	"Capillary malformations, congenital, 1, somatic, mosaic, 163000 (3)/ Sturge-Weber syndrome, somatic, mosaic, 185300 (3)"	
chr9	80430532	80430686	GNAQ	chr9:80430532-80430686	0.380645161	0.724026	600998	"Capillary malformations, congenital, 1, somatic, mosaic, 163000 (3)/ Sturge-Weber syndrome, somatic, mosaic, 185300 (3)"	
chr9	80646016	80646151	GNAQ	chr9:80646016-80646151	0.669117647	0.714815	600998	"Capillary malformations, congenital, 1, somatic, mosaic, 163000 (3)/ Sturge-Weber syndrome, somatic, mosaic, 185300 (3)"	
chr9	86585077	86585246	HNRNPK	chr9:86585077-86585246	0.441176471	0.683432	600712	"Au-Kline syndrome, 616580 (3)"	AD
chr9	86586188	86586271	HNRNPK	chr9:86586188-86586271	0.464285714	0.678715	600712	"Au-Kline syndrome, 616580 (3)"	AD
chr9	86588201	86588314	HNRNPK	chr9:86588201-86588314	0.421052632	0.634218	600712	"Au-Kline syndrome, 616580 (3)"	AD
chr9	86592604	86592701	HNRNPK	chr9:86592604-86592701	0.408163265	0.665808	600712	"Au-Kline syndrome, 616580 (3)"	AD
chr9	88880958	88881106	ISCA1	chr9:88880958-88881106	0.369127517	0.498311	611006	"Multiple mitochondrial dysfunctions syndrome 5, 617613 (3)"	AR
chr9	88886922	88887027	ISCA1	chr9:88886922-88887027	0.386792453	0.50873	611006	"Multiple mitochondrial dysfunctions syndrome 5, 617613 (3)"	AR
chr9	88889104	88889157	ISCA1	chr9:88889104-88889157	0.351851852	0.641509	611006	"Multiple mitochondrial dysfunctions syndrome 5, 617613 (3)"	AR
chr9	94871022	94871116	SPTLC1	chr9:94871022-94871116	0.452631579	0.170213	605712	"Neuropathy, hereditary sensory and autonomic, type IA, 162400 (3)"	AD
chr9	94874737	94874844	SPTLC1	chr9:94874737-94874844	0.37962963	0.635514	605712	"Neuropathy, hereditary sensory and autonomic, type IA, 162400 (3)"	AD
chr9	94877596	94877652	SPTLC1	chr9:94877596-94877652	0.614035088	0.56994	605712	"Neuropathy, hereditary sensory and autonomic, type IA, 162400 (3)"	AD
chr9	131016933	131016993	DNM1	chr9:131016933-131016993	0.655737705	0.744444	602377	"Epileptic encephalopathy, early infantile, 31, 616346 (3)"	AD
chr9	133329692	133329760	ASS1	chr9:133329692-133329760	0.536231884	0.655637	603470	"Citrullinemia, 215700 (3)"	AR
chr9	133355103	133355187	ASS1	chr9:133355103-133355187	0.576470588	0.560516	603470	"Citrullinemia, 215700 (3)"	AR
chr9	135937381	135937455	CEL	chr9:135937381-135937455	0.653333333	0.5	114840	"Maturity-onset diabetes of the young, type VIII, 609812 (3)"	AD
chr9	135944059	135944245	CEL	chr9:135944059-135944245	0.556149733	0.5	114840	"Maturity-onset diabetes of the young, type VIII, 609812 (3)"	AD
chr9	135944443	135944646	CEL	chr9:135944443-135944646	0.558823529	0.5	114840	"Maturity-onset diabetes of the young, type VIII, 609812 (3)"	AD
chr9	135946374	135947151	CEL	chr9:135946374-135947151	0.750642674	0.541184	114840	"Maturity-onset diabetes of the young, type VIII, 609812 (3)"	AD
chr10	92997	94054	TUBB8	chr10:92997-94054	0.565217391	0.377483	616768	"Oocyte maturation defect 2, 616780 (3)"	"AR, AD"
chr10	94555	94665	TUBB8	chr10:94555-94665	0.657657658	0.291667	616768	"Oocyte maturation defect 2, 616780 (3)"	"AR, AD"
chr10	94744	94852	TUBB8	chr10:94744-94852	0.596330275	0.4375	616768	"Oocyte maturation defect 2, 616780 (3)"	"AR, AD"
chr10	5032188	5032230	AKR1C2	chr10:5032188-5032230	0.348837209	0.5	600450	"Obesity, hyperphagia, and developmental delay (3)/ 46XY sex reversal 8, 614279 (3)"	/AR
chr10	5034023	5034105	AKR1C2	chr10:5034023-5034105	0.397590361	0.5	600450	"Obesity, hyperphagia, and developmental delay (3)/ 46XY sex reversal 8, 614279 (3)"	/AR
chr10	5037511	5037676	AKR1C2	chr10:5037511-5037676	0.602409639	0.329293	600450	"Obesity, hyperphagia, and developmental delay (3)/ 46XY sex reversal 8, 614279 (3)"	/AR
chr10	5037948	5038057	AKR1C2	chr10:5037948-5038057	0.445454545	0.538991	600450	"Obesity, hyperphagia, and developmental delay (3)/ 46XY sex reversal 8, 614279 (3)"	/AR
chr10	5041392	5041469	AKR1C2	chr10:5041392-5041469	0.435897436	0.5	600450	"Obesity, hyperphagia, and developmental delay (3)/ 46XY sex reversal 8, 614279 (3)"	/AR
chr10	5043706	5043873	AKR1C2	chr10:5043706-5043873	0.44047619	0.75	600450	"Obesity, hyperphagia, and developmental delay (3)/ 46XY sex reversal 8, 614279 (3)"	/AR
chr10	5242144	5242311	AKR1C4	chr10:5242144-5242311	0.44047619	0.622255	600451	"{46XY sex reversal 8, modifier of}, 614279 (3)"	AR
chr10	5248238	5248360	AKR1C4	chr10:5248238-5248360	0.520325203	0.741803	600451	"{46XY sex reversal 8, modifier of}, 614279 (3)"	AR
chr10	5254579	5254688	AKR1C4	chr10:5254579-5254688	0.454545455	0.644495	600451	"{46XY sex reversal 8, modifier of}, 614279 (3)"	AR
chr10	21875223	21875277	MLLT10	chr10:21875223-21875277	0.4	0.62037	602409	"Leukemia, acute myeloid, 601626 (3)"	AD
chr10	26991091	26991123	PDSS1	chr10:26991091-26991123	0.515151515	0.695312	607429	"Coenzyme Q10 deficiency, primary, 2, 614651 (3)"	AR
chr10	28250497	28250644	ARMC4	chr10:28250497-28250644	0.418918919	0.5	615408	"Ciliary dyskinesia, primary, 23, 615451 (3)"	AR
chr10	28257852	28257947	ARMC4	chr10:28257852-28257947	0.416666667	0.5	615408	"Ciliary dyskinesia, primary, 23, 615451 (3)"	AR
chr10	43282616	43282695	BMS1	chr10:43282616-43282695	0.4	0	611448	"?Aplasia cutis congenita, nonsyndromic, 107600 (3)"	"AR, AD"
chr10	43285771	43285959	BMS1	chr10:43285771-43285959	0.412698413	0.672872	611448	"?Aplasia cutis congenita, nonsyndromic, 107600 (3)"	"AR, AD"
chr10	43287075	43287217	BMS1	chr10:43287075-43287217	0.440559441	0.74061	611448	"?Aplasia cutis congenita, nonsyndromic, 107600 (3)"	"AR, AD"
chr10	43287941	43288062	BMS1	chr10:43287941-43288062	0.393442623	0.541322	611448	"?Aplasia cutis congenita, nonsyndromic, 107600 (3)"	"AR, AD"
chr10	43312047	43312120	BMS1	chr10:43312047-43312120	0.513513514	0.66895	611448	"?Aplasia cutis congenita, nonsyndromic, 107600 (3)"	"AR, AD"
chr10	43312766	43312942	BMS1	chr10:43312766-43312942	0.350282486	0.314394	611448	"?Aplasia cutis congenita, nonsyndromic, 107600 (3)"	"AR, AD"
chr10	43315684	43315872	BMS1	chr10:43315684-43315872	0.476190476	0.474734	611448	"?Aplasia cutis congenita, nonsyndromic, 107600 (3)"	"AR, AD"
chr10	43315956	43316136	BMS1	chr10:43315956-43316136	0.453038674	0.374074	611448	"?Aplasia cutis congenita, nonsyndromic, 107600 (3)"	"AR, AD"
chr10	43316382	43316440	BMS1	chr10:43316382-43316440	0.491525424	0	611448	"?Aplasia cutis congenita, nonsyndromic, 107600 (3)"	"AR, AD"
chr10	43317510	43317632	BMS1	chr10:43317510-43317632	0.317073171	0.163934	611448	"?Aplasia cutis congenita, nonsyndromic, 107600 (3)"	"AR, AD"
chr10	43319057	43319232	BMS1	chr10:43319057-43319232	0.494318182	0.666667	611448	"?Aplasia cutis congenita, nonsyndromic, 107600 (3)"	"AR, AD"
chr10	70587381	70587690	STOX1	chr10:70587381-70587690	0.796774194	0.504854	609397	"Preeclampsia/eclampsia 4, 609404 (3)"	
chr10	73862608	73862725	ASCC1	chr10:73862608-73862725	0.550847458	0.65812	614215	"Barrett esophagus/esophageal adenocarcinoma, 614266 (3)/ ?Spinal muscular atrophy with congenital bone fractures 2, 616867 (3)"	/AR
chr10	79795269	79795478	RPS24	chr10:79795269-79795478	0.428571429	0.644737	602412	"Diamond-blackfan anemia 3, 610629 (3)"	AD
chr10	79796952	79797062	RPS24	chr10:79796952-79797062	0.459459459	0.659091	602412	"Diamond-blackfan anemia 3, 610629 (3)"	AD
chr10	81316965	81317341	SFTPA2	chr10:81316965-81317341	0.541114058	0.614362	178642	"Pulmonary fibrosis, idiopathic, 178500 (3)"	AD
chr10	81317808	81317885	SFTPA2	chr10:81317808-81317885	0.538461538	0.681818	178642	"Pulmonary fibrosis, idiopathic, 178500 (3)"	AD
chr10	88651884	88651986	BMPR1A	chr10:88651884-88651986	0.388349515	0.715686	601299	"Juvenile polyposis syndrome, infantile form, 174900 (3)/ Polyposis syndrome, hereditary mixed, 2, 610069 (3)/ Polyposis, juvenile intestinal, 174900 (3)"	AD//AD
chr10	88659784	88659883	BMPR1A	chr10:88659784-88659883	0.42	0.671717	601299	"Juvenile polyposis syndrome, infantile form, 174900 (3)/ Polyposis syndrome, hereditary mixed, 2, 610069 (3)/ Polyposis, juvenile intestinal, 174900 (3)"	AD//AD
chr10	88671997	88672141	BMPR1A	chr10:88671997-88672141	0.406896552	0.583333	601299	"Juvenile polyposis syndrome, infantile form, 174900 (3)/ Polyposis syndrome, hereditary mixed, 2, 610069 (3)/ Polyposis, juvenile intestinal, 174900 (3)"	AD//AD
chr10	88676891	88677083	BMPR1A	chr10:88676891-88677083	0.455958549	0.496528	601299	"Juvenile polyposis syndrome, infantile form, 174900 (3)/ Polyposis syndrome, hereditary mixed, 2, 610069 (3)/ Polyposis, juvenile intestinal, 174900 (3)"	AD//AD
chr10	88678929	88679226	BMPR1A	chr10:88678929-88679226	0.453020134	0.505051	601299	"Juvenile polyposis syndrome, infantile form, 174900 (3)/ Polyposis syndrome, hereditary mixed, 2, 610069 (3)/ Polyposis, juvenile intestinal, 174900 (3)"	AD//AD
chr10	88681277	88681452	BMPR1A	chr10:88681277-88681452	0.505681818	0.657143	601299	"Juvenile polyposis syndrome, infantile form, 174900 (3)/ Polyposis syndrome, hereditary mixed, 2, 610069 (3)/ Polyposis, juvenile intestinal, 174900 (3)"	AD//AD
chr10	88683133	88683263	BMPR1A	chr10:88683133-88683263	0.450381679	0.597436	601299	"Juvenile polyposis syndrome, infantile form, 174900 (3)/ Polyposis syndrome, hereditary mixed, 2, 610069 (3)/ Polyposis, juvenile intestinal, 174900 (3)"	AD//AD
chr10	88683351	88683476	BMPR1A	chr10:88683351-88683476	0.444444444	0.606667	601299	"Juvenile polyposis syndrome, infantile form, 174900 (3)/ Polyposis syndrome, hereditary mixed, 2, 610069 (3)/ Polyposis, juvenile intestinal, 174900 (3)"	AD//AD
chr10	88817448	88817539	GLUD1	chr10:88817448-88817539	0.423913043	0.71978	138130	"Hyperinsulinism-hyperammonemia syndrome, 606762 (3)"	AD
chr10	88818907	88819030	GLUD1	chr10:88818907-88819030	0.411290323	0.628726	138130	"Hyperinsulinism-hyperammonemia syndrome, 606762 (3)"	AD
chr10	88820672	88820809	GLUD1	chr10:88820672-88820809	0.405797101	0.613139	138130	"Hyperinsulinism-hyperammonemia syndrome, 606762 (3)"	AD
chr10	88834308	88834371	GLUD1	chr10:88834308-88834371	0.390625	0.650794	138130	"Hyperinsulinism-hyperammonemia syndrome, 606762 (3)"	AD
chr10	88835725	88835780	GLUD1	chr10:88835725-88835780	0.446428571	0.49697	138130	"Hyperinsulinism-hyperammonemia syndrome, 606762 (3)"	AD
chr10	88836333	88836413	GLUD1	chr10:88836333-88836413	0.432098765	0.48125	138130	"Hyperinsulinism-hyperammonemia syndrome, 606762 (3)"	AD
chr10	89624227	89624305	PTEN	chr10:89624227-89624305	0.405063291	0.724359	601728	"Bannayan-Riley-Ruvalcaba syndrome, 153480 (3)/ Cowden syndrome 1, 158350 (3)/ Endometrial carcinoma, somatic, 608089 (3)/ {Glioma susceptibility 2}, 613028 (3)/ Lhermitte-Duclos syndrome, 158350 (3)/ Macrocephaly/autism syndrome, 605309 (3)/ Malignant melanoma, somatic, 155600 (3)/ {Meningioma}, 607174 (3)/ PTEN hamartoma tumor syndrome (3)/ {Prostate cancer, somatic}, 176807 (3)/ Squamous cell carcinoma, head and neck, somatic, 275355 (3)/ VATER association with macrocephaly and ventriculomegaly, 276950 (3)"	AD/AD///AD/AD//AD////AR
chr10	89653782	89653866	PTEN	chr10:89653782-89653866	0.341176471	0.744048	601728	"Bannayan-Riley-Ruvalcaba syndrome, 153480 (3)/ Cowden syndrome 1, 158350 (3)/ Endometrial carcinoma, somatic, 608089 (3)/ {Glioma susceptibility 2}, 613028 (3)/ Lhermitte-Duclos syndrome, 158350 (3)/ Macrocephaly/autism syndrome, 605309 (3)/ Malignant melanoma, somatic, 155600 (3)/ {Meningioma}, 607174 (3)/ PTEN hamartoma tumor syndrome (3)/ {Prostate cancer, somatic}, 176807 (3)/ Squamous cell carcinoma, head and neck, somatic, 275355 (3)/ VATER association with macrocephaly and ventriculomegaly, 276950 (3)"	AD/AD///AD/AD//AD////AR
chr10	89692770	89693008	PTEN	chr10:89692770-89693008	0.40167364	0.672269	601728	"Bannayan-Riley-Ruvalcaba syndrome, 153480 (3)/ Cowden syndrome 1, 158350 (3)/ Endometrial carcinoma, somatic, 608089 (3)/ {Glioma susceptibility 2}, 613028 (3)/ Lhermitte-Duclos syndrome, 158350 (3)/ Macrocephaly/autism syndrome, 605309 (3)/ Malignant melanoma, somatic, 155600 (3)/ {Meningioma}, 607174 (3)/ PTEN hamartoma tumor syndrome (3)/ {Prostate cancer, somatic}, 176807 (3)/ Squamous cell carcinoma, head and neck, somatic, 275355 (3)/ VATER association with macrocephaly and ventriculomegaly, 276950 (3)"	AD/AD///AD/AD//AD////AR
chr10	89720651	89720875	PTEN	chr10:89720651-89720875	0.337777778	0.662946	601728	"Bannayan-Riley-Ruvalcaba syndrome, 153480 (3)/ Cowden syndrome 1, 158350 (3)/ Endometrial carcinoma, somatic, 608089 (3)/ {Glioma susceptibility 2}, 613028 (3)/ Lhermitte-Duclos syndrome, 158350 (3)/ Macrocephaly/autism syndrome, 605309 (3)/ Malignant melanoma, somatic, 155600 (3)/ {Meningioma}, 607174 (3)/ PTEN hamartoma tumor syndrome (3)/ {Prostate cancer, somatic}, 176807 (3)/ Squamous cell carcinoma, head and neck, somatic, 275355 (3)/ VATER association with macrocephaly and ventriculomegaly, 276950 (3)"	AD/AD///AD/AD//AD////AR
chr10	89725044	89725229	PTEN	chr10:89725044-89725229	0.397849462	0.476577	601728	"Bannayan-Riley-Ruvalcaba syndrome, 153480 (3)/ Cowden syndrome 1, 158350 (3)/ Endometrial carcinoma, somatic, 608089 (3)/ {Glioma susceptibility 2}, 613028 (3)/ Lhermitte-Duclos syndrome, 158350 (3)/ Macrocephaly/autism syndrome, 605309 (3)/ Malignant melanoma, somatic, 155600 (3)/ {Meningioma}, 607174 (3)/ PTEN hamartoma tumor syndrome (3)/ {Prostate cancer, somatic}, 176807 (3)/ Squamous cell carcinoma, head and neck, somatic, 275355 (3)/ VATER association with macrocephaly and ventriculomegaly, 276950 (3)"	AD/AD///AD/AD//AD////AR
chr10	96535147	96535296	CYP2C19	chr10:96535147-96535296	0.52	0.561521	124020;124020	"Clopidogrel, impaired responsiveness to, 609535 (3)/ Mephenytoin poor metabolizer, 609535 (3)/ Omeprazole poor metabolizer, 609535 (3)/ Proguanil poor metabolizer, 609535 (3);Clopidogrel, impaired responsiveness to, 609535 (3)/ Mephenytoin poor metabolizer, 609535 (3)/ Omeprazole poor metabolizer, 609535 (3)/ Proguanil poor metabolizer, 609535 (3)"	AR;AR
chr10	96701949	96702098	CYP2C9	chr10:96701949-96702098	0.506666667	0.60962	601130	"Tolbutamide poor metabolizer (3)/ Warfarin sensitivity, 122700 (3)"	/AD
chr10	112362232	112362423	SMC3	chr10:112362232-112362423	0.46875	0.743455	606062	"Cornelia de Lange syndrome 3, 610759 (3)"	AD
chr10	112362583	112362760	SMC3	chr10:112362583-112362760	0.443820225	0.694915	606062	"Cornelia de Lange syndrome 3, 610759 (3)"	AD
chr10	112362942	112363048	SMC3	chr10:112362942-112363048	0.355140187	0.650943	606062	"Cornelia de Lange syndrome 3, 610759 (3)"	AD
chr11	319838	319990	IFITM3	chr11:319838-319990	0.581699346	0.479715	605579	"{Influenza, severe, susceptibility to}, 614680 (3)"	
chr11	1262081	1272973	MUC5B	chr11:1262081-1272973	0.645552189	0.61412	600770	"{Pulmonary fibrosis, idiopathic, susceptibility to}, 178500 (3)"	AD
chr11	5269589	5269717	HBG1	chr11:5269589-5269717	0.550387597	0.632812	142200	"Fetal hemoglobin quantitative trait locus 1, 141749 (3)"	AD
chr11	5270598	5270820	HBG1	chr11:5270598-5270820	0.538116592	0.566817	142200	"Fetal hemoglobin quantitative trait locus 1, 141749 (3)"	AD
chr11	5270943	5271034	HBG1	chr11:5270943-5271034	0.52173913	0.5	142200	"Fetal hemoglobin quantitative trait locus 1, 141749 (3)"	AD
chr11	5274507	5274635	HBG2	chr11:5274507-5274635	0.550387597	0.632812	142250	"Cyanosis, transient neonatal, 613977 (3)/ Fetal hemoglobin quantitative trait locus 1, 141749 (3)"	AD
chr11	5275522	5275744	HBG2	chr11:5275522-5275744	0.533632287	0.566817	142250	"Cyanosis, transient neonatal, 613977 (3)/ Fetal hemoglobin quantitative trait locus 1, 141749 (3)"	AD
chr11	5275867	5275958	HBG2	chr11:5275867-5275958	0.52173913	0.5	142250	"Cyanosis, transient neonatal, 613977 (3)/ Fetal hemoglobin quantitative trait locus 1, 141749 (3)"	AD
chr11	18420978	18421095	LDHA	chr11:18420978-18421095	0.440677966	0.696581	150000	"Glycogen storage disease XI, 612933 (3)"	AR
chr11	45921689	45922003	MAPK8IP1	chr11:45921689-45922003	0.774603175	0.494161	604641	"{Diabetes mellitus, noninsulin-dependent}, 125853 (3)"	AD
chr11	45925540	45925712	MAPK8IP1	chr11:45925540-45925712	0.578034682	0.742248	604641	"{Diabetes mellitus, noninsulin-dependent}, 125853 (3)"	AD
chr11	45926702	45926800	MAPK8IP1	chr11:45926702-45926800	0.595959596	0.734694	604641	"{Diabetes mellitus, noninsulin-dependent}, 125853 (3)"	AD
chr11	61732199	61732363	FTH1	chr11:61732199-61732363	0.478787879	0.552337	134770	"?Hemochromatosis, type 5, 615517 (3)"	AD
chr11	61732459	61732584	FTH1	chr11:61732459-61732584	0.452380952	0.542	134770	"?Hemochromatosis, type 5, 615517 (3)"	AD
chr11	61732841	61732987	FTH1	chr11:61732841-61732987	0.448979592	0.291667	134770	"?Hemochromatosis, type 5, 615517 (3)"	AD
chr11	61734784	61734897	FTH1	chr11:61734784-61734897	0.605263158	0.336283	134770	"?Hemochromatosis, type 5, 615517 (3)"	AD
chr11	62387969	62388143	B3GAT3	chr11:62387969-62388143	0.645714286	0.695402	606374	"Multiple joint dislocations, short stature, craniofacial dysmorphism, with or without congenital heart defects, 245600 (3)"	AR
chr11	65770722	65770844	BANF1	chr11:65770722-65770844	0.577235772	0.672131	603811	"Nestor-Guillermo progeria syndrome, 614008 (3)"	AR
chr11	67759017	67759328	UNC93B1	chr11:67759017-67759328	0.75	0.406752	608204	"{Herpes simplex encephalitis, susceptibility to, 1}, 610551 (3)"	
chr11	67761147	67761265	UNC93B1	chr11:67761147-67761265	0.546218487	0.0529661	608204	"{Herpes simplex encephalitis, susceptibility to, 1}, 610551 (3)"	
chr11	67763082	67763355	UNC93B1	chr11:67763082-67763355	0.664233577	0.551587	608204	"{Herpes simplex encephalitis, susceptibility to, 1}, 610551 (3)"	
chr11	89028311	89028534	TYR	chr11:89028311-89028534	0.513392857	0.652466	606933	"Albinism, oculocutaneous, type IA, 203100 (3)/ Albinism, oculocutaneous, type IB, 606952 (3)/ {Melanoma, cutaneous malignant, susceptibility to, 8}, 601800 (3)/ [Skin/hair/eye pigmentation 3, blue/green eyes], 601800 (3)/ [Skin/hair/eye pigmentation 3, light/dark/freckling skin], 601800 (3)/ Waardenburg syndrome/albinism, digenic, 103470 (3)"	AR/////AD
chr11	101342868	101343063	TRPC6	chr11:101342868-101343063	0.341836735	0.703419	603652	"Glomerulosclerosis, focal segmental, 2, 603965 (3)"	
